Season,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR,RAR,Test,Dol,Dol (no $)
2011,Dodgers,2074,6094,117,644,613,126,8.20%,17.80%,0.118,0.299,0.257,0.322,0.375,0.307,95,10.2,-24.6,39.6,21.6,204.3,114.00125,$164.3,164.3
1969,Mets,2023,6102,109,632,598,66,8.60%,17.80%,0.109,0.282,0.242,0.311,0.351,0.301,86,-0.9,-98.8,88.4,20.7,193.5,163.76117, ,
1964,Athletics,2191,6192,166,621,594,34,8.90%,17.80%,0.14,0.27,0.239,0.311,0.379,0.309,90,1,-75,-14.2,8.7,75.1,80.70793, ,
2010,Red Sox,1874,6356,211,818,782,68,9.20%,17.90%,0.183,0.299,0.268,0.339,0.451,0.345,109,-7.2,59.7,-41.3,24.4,235.4,92.42817,$146.5,146.5
1998,Blue Jays,1875,6323,221,816,776,184,8.90%,17.90%,0.182,0.295,0.266,0.34,0.448,0.343,102,1.6,20.6,-13.7,22.1,225.7,98.14816, ,
1998,Athletics,1905,6281,149,803,755,131,10.10%,17.90%,0.14,0.297,0.257,0.338,0.397,0.327,94,5.7,-45,-83,8.6,89.4,216.38799, ,
2013,Cardinals,2202,6202,125,783,745,45,7.80%,17.90%,0.133,0.314,0.269,0.332,0.401,0.322,104,-9.9,20.2,-6.4,21.3,197.4,186.09467,$157.7,157.7
1997,Twins,1962,6267,132,772,730,151,7.90%,17.90%,0.139,0.313,0.27,0.333,0.409,0.327,91,8.2,-67.9,-22.3,12.7,130,154.50803, ,
2002,Astros,2307,6252,167,749,719,71,9.40%,17.90%,0.156,0.3,0.262,0.338,0.417,0.329,94,-6.2,-50.9,32.4,18.5,184.8,110.92139,$72.1,72.1
2009,Tigers,1939,6234,183,743,718,72,8.70%,17.90%,0.156,0.294,0.26,0.331,0.416,0.328,94,0.4,-48.5,13.9,17.9,178.6,107.49472,$114.3,114.3
1987,Phillies,2289,6190,169,702,662,111,9.50%,17.90%,0.157,0.288,0.254,0.327,0.41,0.322,91,-1.1,-72.8,57.9,19.6,198.6,81.9347, ,
2010,Giants,2204,6143,162,697,660,55,7.90%,17.90%,0.151,0.293,0.257,0.321,0.408,0.32,98,-18.3,-31.6,94.2,26.3,253.7,82.08136,$157.8,157.8
2009,Royals,1805,6103,144,686,657,88,7.50%,17.90%,0.146,0.298,0.259,0.318,0.405,0.318,88,-18.9,-110.3,-78.6,2,19.7,78.80135,$12.6,12.6
1985,Phillies,2210,6122,141,667,628,122,8.60%,17.90%,0.138,0.281,0.245,0.312,0.383,0.309,91,2.3,-59.9,-6.1,14,131.6,116.41461, ,
2011,Athletics,1727,6104,114,645,612,117,8.30%,17.90%,0.125,0.283,0.244,0.311,0.369,0.301,89,-6.5,-82.2,-35.8,8.4,79.2,130.44123,$63.7,63.7
2009,Mariners,1803,6113,160,640,613,89,6.90%,17.90%,0.144,0.293,0.258,0.314,0.402,0.313,89,-4.5,-87,75.2,19.7,197.2,40.52134,$126.3,126.3
2000,Athletics,2066,6432,239,947,908,40,11.70%,18.00%,0.188,0.3,0.27,0.36,0.458,0.356,109,1.9,80.7,-62.9,22.8,249.3,203.41486, ,
2011,Yankees,1889,6306,222,867,836,147,9.90%,18.00%,0.181,0.292,0.263,0.343,0.444,0.345,113,6.6,101.6,6.3,33,311.5,159.44148,$250.4,250.4
2003,Rockies,2318,6283,198,853,814,63,9.90%,18.00%,0.179,0.302,0.267,0.344,0.446,0.342,90,1,-78.2,39.6,16.5,167.5,140.29482,$70.9,70.9
2007,Braves,2112,6374,176,810,781,64,8.40%,18.00%,0.16,0.314,0.275,0.339,0.435,0.337,99,-6.2,-12.5,80.5,27.2,278.4,125.60145,$152.1,152.1
2001,Phillies,2065,6201,164,745,706,153,8.90%,18.00%,0.154,0.296,0.26,0.329,0.414,0.321,92,9.9,-52,81.8,22.9,233,114.64138, ,
2012,Tigers,1851,6119,163,726,698,59,8.40%,18.00%,0.154,0.307,0.268,0.335,0.422,0.328,105,-17.1,16.1,-40.4,18.7,178.7,75.05474,$121.7,121.7
2002,Marlins,2216,6263,146,699,652,177,9.50%,18.00%,0.142,0.301,0.261,0.337,0.403,0.323,97,5.4,-14.7,8.7,19.8,197.6,96.94801,$77.1,77.1
2013,Diamondbacks,2003,6334,130,685,647,62,8.20%,18.00%,0.133,0.301,0.259,0.323,0.391,0.314,93,-18.8,-69.7,78,21.1,195.8,113.82797,$156.4,156.4
2002,Devil Rays,1742,6198,133,673,640,102,7.40%,18.00%,0.137,0.293,0.253,0.314,0.39,0.309,87,6.6,-95,3.5,11.8,118.1,104.4013,$46.1,46.1
1998,Marlins,2202,6228,114,667,621,115,8.40%,18.00%,0.124,0.291,0.248,0.317,0.373,0.306,85,-1.8,-119.1,24.9,10,102.1,142.14791, ,
1963,Indians,2083,6136,169,635,592,59,7.60%,18.00%,0.142,0.268,0.239,0.301,0.381,0.304,91,0.1,-62.5,16.8,12.9,113.7,89.56127, ,
1998,Devil Rays,1982,6157,111,620,579,120,7.70%,18.00%,0.123,0.306,0.261,0.321,0.385,0.312,83,-7.8,-147.4,71.3,13.6,137,64.26795, ,
2001,Red Sox,2035,6264,198,772,739,46,8.30%,18.10%,0.173,0.3,0.266,0.334,0.439,0.332,100,-6.3,-3.8,-67.4,14.2,146.2,77.30813, ,
2015,Athletics,1852,6171,146,694,661,78,7.70%,18.10%,0.144,0.288,0.251,0.312,0.395,0.308,96,-0.5,-28.2,-46.6,13.6,128.1,112.53465,$108.8,108.8
1996,Marlins,2252,6194,150,688,650,99,8.90%,18.10%,0.136,0.296,0.257,0.329,0.393,0.318,92,-2.4,-67,91.2,20.7,216.2,111.68131, ,
1997,Reds,2303,6153,142,651,612,190,8.40%,18.10%,0.137,0.292,0.253,0.321,0.389,0.314,85,9.5,-110.9,23.9,10.7,109.5,84.97463, ,
2014,Rays,1915,6205,117,612,586,63,8.50%,18.10%,0.12,0.287,0.247,0.317,0.367,0.305,98,1.3,-15.2,-15.1,18.7,170.1,102.58789,$141.8,141.8
2003,Tigers,1866,6071,153,591,553,98,7.30%,18.10%,0.135,0.272,0.24,0.3,0.375,0.296,80,-6.5,-162.3,-59.2,-1.2,-12.1,61.00125,$5.1,5.1
1966,Senators,2137,5905,126,557,525,53,7.60%,18.10%,0.121,0.269,0.234,0.295,0.355,0.289,87,-0.7,-85.6,66.4,14.9,137.7,78.46785, ,
2004,Tigers,1846,6285,201,827,800,86,8.20%,18.20%,0.177,0.308,0.272,0.337,0.449,0.339,106,3.9,49.5,-41.6,21.7,222.5,106.57483,$91.0,91
2009,Phillies,2016,6338,224,820,788,119,9.30%,18.20%,0.189,0.286,0.258,0.334,0.447,0.339,103,20,42.5,68.9,31.5,314.8,104.72149,$201.6,201.6
2007,Brewers,1996,6238,231,801,774,96,8.00%,18.20%,0.194,0.289,0.262,0.329,0.456,0.337,100,7.4,7.7,44.1,25.1,257.8,62.56152,$140.8,140.8
2003,Phillies,2060,6333,166,791,757,72,10.30%,18.20%,0.158,0.301,0.261,0.343,0.419,0.332,100,1.2,1.3,59.1,26.4,268.2,147.77473,$113.5,113.5
2012,Angels,1847,6121,187,767,732,134,7.30%,18.20%,0.159,0.311,0.274,0.332,0.433,0.331,113,12.9,109.2,45.7,37.5,357.8,87.74811,$243.7,243.7
2010,Tigers,1856,6312,152,751,717,69,8.70%,18.20%,0.147,0.311,0.268,0.335,0.415,0.33,102,9.7,23.9,2.2,25.1,241.6,118.06805,$150.3,150.3
2010,Braves,2113,6252,139,738,699,63,10.10%,18.20%,0.143,0.301,0.258,0.339,0.401,0.327,100,-2.1,-2.9,15.7,21.5,207.2,141.09467,$128.9,128.9
2007,Diamondbacks,2032,6101,171,712,687,109,8.70%,18.20%,0.163,0.282,0.25,0.321,0.413,0.32,82,8.8,-132.9,34.1,10,102.6,84.21471,$56.1,56.1
2011,Orioles,1751,6156,191,708,684,81,7.30%,18.20%,0.156,0.288,0.257,0.316,0.413,0.32,96,-11.3,-39.1,-63,10.2,96.8,80.21471,$77.8,77.8
2008,Reds,2209,6188,187,704,677,85,9.00%,18.20%,0.161,0.278,0.247,0.321,0.408,0.319,87,1.1,-103.3,5,10.2,102.3,89.08136,$63.2,63.2
2009,Reds,2180,6187,158,673,637,96,8.60%,18.20%,0.147,0.282,0.247,0.318,0.394,0.313,84,5.2,-118.5,94.3,17.4,174.3,94.10798,$111.6,111.6
2007,Nationals,2384,6201,123,673,646,69,8.50%,18.20%,0.134,0.3,0.256,0.325,0.39,0.315,88,-10.8,-108.6,39.1,13.2,135.3,104.4013,$73.9,73.9
1963,Mets,2171,5921,96,501,459,41,7.70%,18.20%,0.096,0.255,0.219,0.285,0.315,0.271,69,-9.4,-206,-38.3,-4.6,-48.4,125.40105, ,
1968,Angels,2187,5942,83,498,453,62,7.50%,18.20%,0.091,0.268,0.227,0.291,0.318,0.28,88,-3.9,-74.3,54.6,15,127.3,114.68106, ,
2004,Red Sox,1983,6515,222,949,912,68,10.10%,18.30%,0.19,0.319,0.282,0.36,0.472,0.358,114,-17.1,97.9,-66.6,24.7,253.7,169.38824,$103.7,103.7
2006,Tigers,1882,6198,203,822,785,60,6.90%,18.30%,0.174,0.31,0.274,0.329,0.449,0.334,99,-1.6,-12.2,23.4,21.8,226.3,101.57483,$104.8,104.8
2002,Blue Jays,1767,6230,187,813,771,71,8.40%,18.30%,0.169,0.295,0.261,0.327,0.43,0.329,97,11.5,-15.5,-12.5,18.3,182.8,141.4681,$71.3,71.3
2004,Braves,2116,6339,178,803,767,86,9.30%,18.30%,0.164,0.309,0.27,0.343,0.434,0.336,100,14.1,13,71.5,29,298.3,121.17478,$122.0,122
2011,Tigers,1909,6231,169,787,750,49,8.40%,18.30%,0.157,0.318,0.277,0.34,0.434,0.337,109,-15.2,48.5,-30.2,23.2,219.6,105.17478,$176.5,176.5
1996,Reds,2287,6213,191,778,733,171,9.70%,18.30%,0.166,0.289,0.256,0.331,0.422,0.329,97,4.4,-21.7,2,16.1,173,127.05474, ,
2013,Orioles,1893,6144,212,745,719,79,6.80%,18.30%,0.171,0.288,0.26,0.313,0.431,0.323,101,14.1,16.7,29.7,26.8,248.7,70.89477,$198.6,198.6
2007,Pirates,2159,6214,148,724,694,68,7.50%,18.30%,0.149,0.303,0.263,0.325,0.411,0.322,90,-10.4,-94,16.8,12.5,128,101.36137,$69.9,69.9
2013,Blue Jays,1877,6152,185,712,669,112,8.30%,18.30%,0.158,0.284,0.252,0.318,0.411,0.32,99,4.6,-2,-46.6,16.6,153.9,89.36137,$122.9,122.9
2006,Devil Rays,1788,6041,190,689,650,134,7.30%,18.30%,0.165,0.285,0.255,0.314,0.42,0.316,89,1.9,-84.4,-19,10.3,106.3,43.2014,$49.2,49.2
2001,Devil Rays,1750,6104,121,672,645,115,7.50%,18.30%,0.13,0.303,0.258,0.32,0.388,0.309,86,0.1,-105.1,-41,6.4,65.9,108.54796, ,
2002,Pirates,2279,6049,142,641,610,86,8.90%,18.30%,0.137,0.281,0.244,0.319,0.381,0.308,84,7.9,-113,46.3,13,130,95.56127,$50.7,50.7
2015,Braves,1987,6034,100,573,548,69,7.80%,18.30%,0.108,0.297,0.251,0.314,0.359,0.296,85,-2.5,-108.9,40.8,12.7,119.8,84.17453,$101.7,101.7
1960,Phillies,2007,5748,99,546,503,45,7.80%,18.30%,0.112,0.281,0.239,0.302,0.351,0.294,79,-8.2,-148.7,-3.1,3.7,33,77.76117, ,
2002,Yankees,2008,6377,223,897,857,100,10.00%,18.40%,0.18,0.31,0.275,0.354,0.455,0.352,116,-1,122.9,-59.5,27.9,279.2,161.13485,$109.0,109
2007,Phillies,2288,6537,213,892,850,138,9.80%,18.40%,0.184,0.311,0.274,0.354,0.458,0.351,105,20.6,63.6,78.5,34.9,357.9,148.41486,$195.5,195.5
1998,Cardinals,2305,6413,223,810,781,133,10.50%,18.40%,0.183,0.289,0.258,0.341,0.441,0.34,104,8.7,39.8,47.7,28.3,289.7,110.16147, ,
1997,Braves,2208,6315,174,791,755,108,9.50%,18.40%,0.156,0.31,0.27,0.343,0.426,0.338,101,-2.9,7.4,114.3,31.8,323.4,129.76142, ,
2014,Tigers,1961,6202,155,757,731,106,7.10%,18.40%,0.15,0.319,0.277,0.331,0.426,0.331,111,-8.6,69.4,-57.9,23.2,211.8,95.76142,$176.6,176.6
2015,Red Sox,1800,6237,161,748,706,71,7.70%,18.40%,0.149,0.305,0.265,0.325,0.415,0.321,98,0.9,-14.8,-10,19.1,180.3,115.06805,$153.1,153.1
2006,Nationals,2406,6283,164,746,695,123,9.50%,18.40%,0.156,0.301,0.262,0.338,0.418,0.327,96,3.3,-27.3,18.8,19.5,201.7,105.34806,$93.4,93.4
1999,Marlins,2214,6216,128,691,655,92,7.70%,18.40%,0.132,0.307,0.263,0.325,0.395,0.317,84,-2.3,-135.2,44.3,10.8,115.1,109.53465, ,
2001,Pirates,2199,6027,161,657,618,93,7.70%,18.40%,0.146,0.281,0.247,0.313,0.393,0.306,80,-13.3,-167.4,38.4,6.7,68.5,80.68131, ,
2011,Giants,2243,6091,121,570,534,85,7.40%,18.40%,0.126,0.281,0.242,0.303,0.368,0.295,88,-6.5,-87.9,46,15.6,147.4,58.01456,$118.5,118.5
2015,Blue Jays,1909,6231,232,891,852,88,9.10%,18.50%,0.188,0.298,0.269,0.34,0.457,0.344,117,10.2,131,-9.1,34.7,326.8,149.98819,$277.5,277.5
2006,Phillies,2182,6509,216,865,823,92,9.60%,18.50%,0.18,0.302,0.267,0.347,0.447,0.341,100,18.5,15.5,34.6,25.9,268,149.72149,$124.1,124.1
1997,Athletics,2045,6369,197,764,714,71,10.10%,18.50%,0.163,0.295,0.26,0.339,0.423,0.336,101,-0.9,8.2,-107.8,12,124.2,110.48141, ,
2001,Marlins,2034,6184,166,742,713,89,7.60%,18.50%,0.159,0.303,0.264,0.326,0.423,0.323,95,0.1,-38.4,52.7,21.2,217,88.48141, ,
1986,Phillies,2119,6229,154,739,696,153,9.50%,18.50%,0.147,0.292,0.253,0.327,0.4,0.321,97,6.5,-20.2,20,20.9,200.6,144.668, ,
1995,Dodgers,2032,5544,140,634,593,127,8.40%,18.50%,0.136,0.305,0.264,0.329,0.4,0.322,98,4.4,-11.9,11.1,18.2,189.1,39.668, ,
2002,Brewers,2224,6083,139,627,597,94,8.20%,18.50%,0.137,0.294,0.253,0.32,0.39,0.312,86,-26.4,-131.8,28,9.4,94,58.4013,$36.7,36.7
1965,Senators,2232,6077,136,590,563,30,9.40%,18.50%,0.122,0.263,0.228,0.304,0.35,0.295,86,-1,-94.4,-13.7,8,67.6,124.3345, ,
2008,Rangers,1790,6478,194,901,867,81,9.20%,18.60%,0.179,0.325,0.283,0.354,0.462,0.355,112,11.1,108.1,-73.4,25.6,256.4,147.12154,$158.4,158.4
2008,Cubs,2217,6384,184,855,811,87,10.00%,18.60%,0.165,0.321,0.278,0.354,0.443,0.349,104,6.1,33.2,70.9,31,311,150.01481,$192.2,192.2
2006,Braves,2163,6284,222,849,818,52,8.40%,18.60%,0.184,0.304,0.27,0.337,0.455,0.339,100,-13.4,-13.1,48.1,23.7,245.4,113.13485,$113.6,113.6
2004,Rockies,2198,6333,202,833,795,44,9.00%,18.60%,0.18,0.314,0.275,0.345,0.455,0.344,93,-4.9,-64.7,-3.7,14.1,145.1,97.13485,$59.3,59.3
1991,Tigers,1792,6359,209,817,778,109,11.00%,18.60%,0.169,0.277,0.247,0.333,0.416,0.336,106,3,50.3,31.9,29.6,283.6,181.49472, ,
1986,Mariners,1653,6187,158,718,681,93,9.20%,18.60%,0.145,0.292,0.253,0.326,0.399,0.323,94,-12.4,-56,-111.5,4.1,36.7,126.24133, ,
1997,Blue Jays,1834,6109,147,654,627,134,8.00%,18.60%,0.146,0.28,0.244,0.31,0.389,0.308,81,5.6,-146,-4.2,6.3,64.4,87.97463, ,
2013,Dodgers,2285,6145,138,649,618,78,7.70%,18.60%,0.133,0.308,0.264,0.326,0.396,0.317,103,-6.2,16.5,58.8,27.8,257.2,64.96132,$205.4,205.4
1969,Phillies,1993,6079,137,645,593,73,9.00%,18.60%,0.131,0.279,0.241,0.312,0.372,0.31,92,-1.9,-61,-36.4,12.2,105.8,122.72124, ,
2014,Yankees,1786,6082,147,633,591,112,7.40%,18.60%,0.135,0.282,0.245,0.307,0.38,0.305,93,4.2,-42.9,-6.7,16.1,146.8,90.1346,$122.4,122.4
2014,Cardinals,2069,6086,105,619,585,57,7.70%,18.60%,0.116,0.3,0.253,0.32,0.369,0.308,95,-14.5,-46.4,63.3,21.6,197.3,104.44123,$164.5,164.5
1964,Senators,2142,6037,125,578,528,47,8.50%,18.60%,0.117,0.268,0.231,0.299,0.348,0.291,80,-0.2,-139.6,48.3,7.4,68.8,117.48116, ,
1994,Mets,1496,4348,117,506,477,25,7.70%,18.60%,0.144,0.285,0.25,0.316,0.394,0.31,86,-6.3,-85.9,13.5,7.2,75.5,-72.89202, ,
2000,Padres,2168,6290,157,751,714,131,9.60%,18.70%,0.148,0.294,0.254,0.33,0.402,0.321,91,2.6,-78,31,15.3,165.6,151.52134, ,
1997,Pirates,2211,6201,129,725,686,160,7.80%,18.70%,0.142,0.308,0.262,0.329,0.404,0.324,89,10.9,-78.3,-51.4,6.5,68.4,120.37468, ,
2003,Cubs,2179,6187,172,724,691,73,8.00%,18.70%,0.157,0.297,0.259,0.323,0.416,0.321,91,-9.4,-83.8,50.9,16.7,170.1,88.49472,$72.0,72
2014,Blue Jays,2060,6167,177,723,690,78,8.10%,18.70%,0.155,0.295,0.259,0.323,0.414,0.325,107,0.8,45.6,-21.3,24.5,223.5,92.64138,$186.3,186.3
2004,Mets,2230,6209,185,684,658,107,8.20%,18.70%,0.16,0.282,0.249,0.317,0.409,0.314,88,-2,-101.6,8.5,11.3,116.2,66.50803,$47.5,47.5
1997,Tigers,1846,6190,176,784,743,161,9.30%,18.80%,0.157,0.296,0.258,0.332,0.415,0.329,93,1.6,-53.2,-80.9,8,83.4,151.06805, ,
2012,Cardinals,2020,6326,159,765,732,91,8.40%,18.80%,0.15,0.316,0.271,0.338,0.421,0.329,106,-3,45.1,28.9,28.4,270.8,116.62807,$184.4,184.4
1996,Giants,2285,6316,153,752,707,113,9.70%,18.80%,0.135,0.295,0.253,0.331,0.388,0.317,92,-2.8,-67.8,71.7,19,199.8,188.54796, ,
2001,Reds,2334,6218,176,735,689,103,7.50%,18.80%,0.157,0.301,0.262,0.324,0.419,0.321,88,-3.1,-99.8,-7.2,9.4,96.8,91.77473, ,
2013,Rays,1942,6242,165,700,670,73,9.40%,18.80%,0.151,0.295,0.257,0.329,0.408,0.324,107,-0.3,47.3,15.1,28.9,267.9,85.08136,$214.0,214
2015,Giants,2236,6153,136,696,663,93,7.40%,18.80%,0.139,0.313,0.267,0.326,0.406,0.318,107,-0.1,48.7,67.6,32.7,307.8,86.22802,$261.4,261.4
2007,White Sox,1879,6103,190,693,667,78,8.70%,18.80%,0.158,0.278,0.246,0.318,0.404,0.316,86,-15.7,-125.7,-55.7,2.9,29.8,88.37468,$16.3,16.3
2007,Indians,1899,6367,178,811,784,72,9.30%,18.90%,0.159,0.31,0.268,0.343,0.428,0.336,104,0.3,31.9,-29.6,21.7,222.6,144.61476,$121.6,121.6
1999,Cardinals,2275,6354,194,809,763,134,9.60%,18.90%,0.163,0.3,0.262,0.338,0.426,0.334,92,5.2,-64.6,38.5,17.2,184.5,147.76142, ,
2012,Yankees,1917,6231,245,804,774,93,9.10%,18.90%,0.188,0.293,0.265,0.337,0.453,0.342,113,1.9,96.9,-24.8,29.2,278.8,73.28151,$189.8,189.8
2006,Reds,1985,6296,217,749,718,124,9.80%,18.90%,0.175,0.29,0.257,0.336,0.432,0.332,94,16.4,-36.5,31.1,19.8,205.3,72.32144,$95.1,95.1
1999,Cubs,2268,6196,189,747,717,60,9.20%,18.90%,0.163,0.293,0.257,0.329,0.42,0.328,88,-7.8,-112.9,20,10.4,112.4,101.2014, ,
2005,Brewers,2005,6156,175,726,689,79,8.60%,18.90%,0.163,0.298,0.259,0.331,0.423,0.327,95,-5.2,-44.4,37.3,19.4,193.4,72.48141,$91.1,91.1
1970,Padres,2178,6145,172,681,629,60,8.10%,18.90%,0.145,0.282,0.246,0.312,0.391,0.315,92,-4.1,-66.9,9.8,15.9,150.5,109.82797, ,
2015,Indians,1816,6109,141,669,640,86,8.70%,18.90%,0.144,0.299,0.256,0.325,0.401,0.315,99,9.1,4.7,5.6,22.4,211.1,72.09467,$179.3,179.3
1995,Giants,1992,5603,152,652,610,138,8.40%,18.90%,0.151,0.292,0.253,0.323,0.404,0.32,93,6.3,-45,112.3,25.4,259.3,47.37468, ,
2009,Pirates,2042,6058,125,636,612,90,8.20%,18.90%,0.135,0.296,0.252,0.318,0.387,0.31,86,-6.2,-113,66.3,14.8,147.8,75.12129,$94.6,94.6
2011,Astros,2076,6150,95,615,579,118,6.50%,18.90%,0.116,0.308,0.258,0.311,0.374,0.301,88,-0.6,-89.1,21.7,13.1,123.7,87.57458,$99.4,99.4
1965,Mets,2316,5976,107,495,460,28,6.60%,18.90%,0.106,0.259,0.221,0.277,0.327,0.271,71,-9.9,-208.8,19.9,-0.2,-2.6,88.52109, ,
2013,Athletics,1923,6209,186,767,725,74,9.20%,19.00%,0.165,0.289,0.254,0.327,0.419,0.327,108,9.3,65.5,-12.5,27.8,257.3,123.77473,$205.6,205.6
2002,Reds,2289,6254,169,709,678,116,9.30%,19.00%,0.155,0.293,0.253,0.33,0.408,0.322,91,1.2,-73.9,36.4,16.6,165.8,94.08136,$64.7,64.7
2009,Cubs,2090,6244,161,707,678,56,9.50%,19.00%,0.152,0.296,0.255,0.332,0.407,0.324,90,-13.2,-89.3,45.9,15.7,157,94.65469,$100.5,100.5
2012,Dodgers,1916,6091,116,637,607,104,7.90%,19.00%,0.122,0.298,0.252,0.317,0.374,0.302,90,-7.9,-81.2,43.2,15.9,151.4,109.57458,$103.1,103.1
2006,Indians,1720,6303,196,870,839,55,8.80%,19.10%,0.177,0.324,0.28,0.349,0.457,0.347,108,-2.9,62.8,-61.4,21.2,220.2,128.98819,$102.0,102
1998,Cubs,2283,6394,212,831,788,65,9.40%,19.10%,0.169,0.302,0.264,0.337,0.433,0.336,100,-6.2,-5.1,26,21.7,222.5,151.74811, ,
2011,Blue Jays,1748,6210,186,743,704,131,8.50%,19.10%,0.164,0.283,0.249,0.317,0.413,0.319,97,12.1,-11.6,-42.2,15.5,146.7,115.21471,$118.0,118
2011,Rockies,2139,6275,163,735,697,118,8.80%,19.10%,0.152,0.3,0.258,0.329,0.41,0.324,88,-1.8,-92.5,25.6,13.5,128.1,114.9347,$102.9,102.9
2000,Marlins,2209,6199,160,731,691,168,8.70%,19.10%,0.147,0.304,0.262,0.331,0.409,0.324,89,9.1,-81.4,30.1,14.6,158.2,113.50803, ,
1999,Padres,2305,6136,153,710,671,174,10.30%,19.10%,0.141,0.294,0.252,0.332,0.393,0.322,90,4.5,-77.1,61.1,17.6,187.3,133.68131, ,
2014,Indians,1860,6222,142,669,644,104,8.10%,19.10%,0.136,0.296,0.253,0.317,0.389,0.313,100,9.9,11.8,-82.4,14.3,130.3,102.97463,$108.6,108.6
2009,Giants,2222,6057,122,657,612,78,6.50%,19.10%,0.132,0.302,0.257,0.309,0.389,0.305,83,10,-118.1,88.9,16.5,165.3,90.97463,$105.8,105.8
2009,Padres,2096,6179,141,638,604,82,9.50%,19.10%,0.138,0.284,0.242,0.321,0.381,0.309,93,-10.4,-67.1,27.5,15.9,158.7,92.56127,$101.6,101.6
2014,Diamondbacks,1958,6089,118,615,573,86,6.50%,19.10%,0.127,0.293,0.248,0.302,0.376,0.3,84,1,-108.4,26.4,10.8,98.6,82.42792,$82.2,82.2
1999,Pirates,2249,6233,171,775,735,112,9.20%,19.20%,0.16,0.301,0.259,0.334,0.419,0.33,88,2.6,-102.6,45.7,14,149.6,131.77473, ,
2009,Indians,1807,6320,161,773,730,84,9.20%,19.20%,0.153,0.308,0.264,0.339,0.417,0.333,100,-1.1,-0.7,-54.8,16.1,160.5,134.92139,$102.8,102.8
2010,Blue Jays,1889,6072,257,755,732,58,7.80%,19.20%,0.206,0.269,0.248,0.312,0.454,0.334,105,-12.3,25.1,-20.8,21.9,211.6,21.70818,$131.7,131.7
2008,Brewers,2024,6252,198,750,722,108,8.80%,19.20%,0.179,0.287,0.253,0.325,0.431,0.329,97,8.9,-11.7,61.6,25.2,252.5,75.89477,$156.0,156
2008,Rockies,2214,6312,160,747,714,141,9.00%,19.20%,0.152,0.308,0.263,0.336,0.415,0.33,88,15.2,-80.7,-22.6,10.1,101.3,114.06805,$62.6,62.6
1996,Dodgers,2211,6182,150,702,661,124,8.30%,19.20%,0.132,0.294,0.252,0.317,0.384,0.308,91,5.4,-67.4,11.5,12.6,135.8,148.84128, ,
1997,Cardinals,2187,6212,144,689,654,164,8.70%,19.20%,0.141,0.299,0.255,0.324,0.396,0.317,87,7.4,-92.7,98.6,20.1,204.4,104.96132, ,
2010,Padres,2051,6148,132,665,630,124,8.80%,19.20%,0.125,0.29,0.246,0.317,0.371,0.304,92,9.3,-50.2,80.8,23,221.8,145.29457,$138.0,138
2015,Angels,1918,5990,176,661,621,52,7.30%,19.20%,0.15,0.28,0.246,0.307,0.396,0.305,96,-0.1,-25.3,0.5,18.3,172.2,76.96132,$146.2,146.2
2010,Indians,1784,6165,128,646,601,91,8.80%,19.20%,0.13,0.293,0.248,0.322,0.378,0.311,94,1.3,-40.7,-51.9,12.2,117.9,108.28126,$73.4,73.4
2015,Marlins,2002,5988,120,613,575,112,6.30%,19.20%,0.124,0.307,0.26,0.31,0.384,0.302,88,0.2,-85.5,48,15.8,148.9,59.84128,$126.4,126.4
2008,Indians,1769,6299,171,805,772,77,8.90%,19.30%,0.162,0.305,0.262,0.339,0.424,0.334,103,0.7,24.6,-0.4,23.9,239.7,148.90808,$148.2,148.2
2010,Brewers,2096,6304,182,750,710,81,8.70%,19.30%,0.161,0.304,0.262,0.335,0.424,0.334,104,0.6,32.4,30.3,26.8,258.8,93.90808,$161.0,161
2009,Nationals,2170,6273,156,710,685,73,9.80%,19.30%,0.148,0.302,0.258,0.337,0.406,0.327,96,-5.7,-37.9,-6.3,15.7,157.1,100.22802,$100.6,100.6
2006,Pirates,2231,6218,141,691,656,68,7.40%,19.30%,0.134,0.31,0.263,0.327,0.397,0.315,86,-2.2,-115,-13,7.7,80.1,104.38799,$37.1,37.1
2010,Dodgers,2149,6140,120,667,621,92,8.70%,19.30%,0.127,0.299,0.252,0.322,0.379,0.309,92,1.3,-60.6,1.1,13.6,131.4,126.70793,$81.8,81.8
2014,Rangers,1801,6026,111,637,597,105,6.90%,19.30%,0.119,0.305,0.256,0.314,0.375,0.305,88,-1.4,-78.8,-24.5,10,91.3,107.00125,$76.2,76.2
2010,Reds,2153,6285,188,790,761,93,8.30%,19.40%,0.164,0.314,0.272,0.338,0.436,0.34,106,12.7,57.2,80.5,34.5,333.1,103.02812,$207.3,207.3
2008,Rays,1958,6312,180,774,735,142,9.90%,19.40%,0.162,0.302,0.26,0.34,0.422,0.335,105,5.6,43.8,52,31.1,311.8,123.05474,$192.7,192.7
2009,Marlins,2145,6312,159,772,727,75,9.00%,19.40%,0.148,0.316,0.268,0.34,0.416,0.332,97,4.5,-16.7,14.4,20,200.3,136.49472,$128.3,128.3
2007,Padres,2110,6326,171,741,704,55,8.80%,19.40%,0.16,0.291,0.251,0.322,0.411,0.32,96,3.3,-30.2,-16.6,15.8,162.1,118.36137,$88.6,88.6
